ID	Feed	SiteSection	Title	Description
httpswwwbbccouknewstechnology47771927	bbc	technology	Google shuts failed social network Google+	Dashes to ashes, plus to dust. Google has closed its failed social network Google+.
httpswwwbbccouknewstechnology47771925	bbc	technology	Call Of Duty hoax caller Tyler Barriss jailed	Tyler Barriss is sentenced to 20 years in jail for making hoax calls to police.
httpswwwbbccouknewstechnology47042761	bbc	technology	PewDiePie concedes defeat to YouTube rival T-Series	The Swedish gamer battled the Indian channel to remain the YouTuber with the most subscribers.
httpswwwbbccouknewstechnology47771922	bbc	technology	Facebook to reveal News Feed algorithm secrets	Facebook is launching a new feature to explain how its algorithms decide what to display in your News Feed.
httpswwwbbccouknewsblogstrending47773202	bbc	technology	YouTube: Zac Efron promotion draws ire from fans	YouTube is criticised for promoting Zac Efron's new YouTube channel instead of smaller creators.
httpswwwbbccouknewsbusiness47768666	bbc	technology	Automatic compensation for broadband users goes live	Five UK broadband and landline providers will now compensate users when services do not work.
httpswwwbbccouknewsworlduscanada47763179	bbc	technology	Saudi Arabia 'hacked Amazon boss's phone', says investigator	An investigator working for Jeff Bezos says Saudi Arabia accessed data on the Amazon boss's phone.
httpswwwbbccouknewsworlduscanada47762091	bbc	technology	Mark Zuckerberg asks governments to help control internet content	Mark Zuckerberg writes an open letter calling for new laws to monitor internet content.
httpswwwbbccouknewstechnology47747357	bbc	technology	Russia police probe 'dark net' murder case	Investigators are looking into claims that a killing was arranged and paid for via covert net forums.
httpswwwbbccouknewstechnology47753715	bbc	technology	Tech Tent: Apple, Lyft and feel-good tech	Lyft shares, Apple TV+, and those times when tech gets it right.
httpswwwbbccouknewstechnology47747766	bbc	technology	Facebook begins new EU political ads rules	The new rules, are part of attempts by the social network to clamp down on election abuse.
httpswwwbbccouknewstechnology47747355	bbc	technology	NSA contractor pleads guilty to data theft	The former programmer could get a jail sentence of nine years for stealing terabytes of sensitive data.
httpswwwbbccouknewstechnology47305417	bbc	technology	First look at Samsung S10 and Fold phones	The BBC's Rory Cellan-Jones goes hands-on with the new phones in Samsung's Galaxy range.
httpswwwbbccouknewstechnology47044796	bbc	technology	The basketball coverage directed and filmed by AI	The British Basketball League is testing a new way of filming games that picks the action using AI.
httpswwwbbccouknewsbusiness46946431	bbc	technology	Haidilao: Robots staff China's top hotpot chain	Robot waiters and chefs form the future of hotpot chain Haidilao.
httpswwwbbccouknewstechnology47090955	bbc	technology	How Spatial and augmented reality could change work	The software allows people to chat and share images, videos and 3D models in augmented reality.
httpswwwbbccouknewsnewsbeat47783558	bbc	technology	UK gaming market worth record £5.7bn	Fortnite and PlayerUnknown's Battlegrounds contribute to another record-breaking year for UK gaming.
httpswwwbbccouknewsnewsbeat47738063	bbc	technology	Dead Pixels: A comedy 'about gamers for gamers'	Newsbeat's been chatting to the stars of a new sitcom based on the lives of gamers
httpswwwbbccouknewsbusiness47768661	bbc	technology	What is Revolut?	Why is fin-tech firm Revolut so controversial? The BBC explains.
httpswwwbbccouknewsbusiness47772362	bbc	technology	What's the new weapon against money laundering gangsters?	Can advanced technologies help track the cash criminals try to hide?
httpswwwbbccouknewsbusiness47741984	bbc	technology	Lyft, Uber, Pinterest: Are internet unicorns really worth billions?	Lyft is the first tech company to float this year but the $24bn business is yet to make profit.
httpswwwbbccouknewsstories47711610	bbc	technology	Mobile barbering: 'It's like Uber, but for haircuts'	A start-up in London thinks it can shake up the barbering industry by persuading people to get their hair cut in a van.
httpswwwbbccouknewsbusiness47711500	bbc	technology	Should Google, Amazon and Facebook fear this woman?	Some think the US tech giants are far too powerful. What would be the best way to curb their power?
httpswwwbbccouknewsworld47722427	bbc	technology	Can you stop your parents sharing photos of you online?	Gwyneth Paltrow shared a photo of her daughter Apple without her permission - was she wrong?
httpswwwbbccouknewstechnology47158067	bbc	technology	'The biggest, strangest problem I could find to study'	Tackling the "grey noise" of potentially malicious web traffic is a full-time job for IT teams.
httpswwwbbccouknewstechnology47668476	bbc	technology	How Pope Francis could shape the future of robotics	Pope Francis hosts discussions on the future of robotics and ethics at the Vatican in Rome.
httpswwwbbccouknewsbusiness47553054	bbc	technology	How do you know where your olive oil really comes from?	New technologies are helping track the provenance of food throughout the supply chain.
httpswwwbbccouknewsentertainmentarts47638386	bbc	technology	George the Poet: Social media gives poets 'a fair shot'	George the Poet says social media propelled his career and made poetry more accessible.
httpswwwbbccouknewstechnology47372219	bbc	technology	Massive Attack album stored in a painting using DNA	The album Mezzanine by Massive Attack has been stored using genetic information for the first time.
httpswwwbbccouknewstechnology47372217	bbc	technology	Post-apocalyptic video game Days Gone Days previewed	Marc Cieslak looks at the new survival video game Days Gone which is released on 26 April 2019.
httpswwwbbccouknewstechnology47372216	bbc	technology	‘Breathing’ robot pillow could aid sleep and other news	BBC Click’s Paul Carter looks at some of the best tech news stories of the week.
httpswwwbbccouknewstechnology47372215	bbc	technology	Could 5G and mixed reality transform the catwalk?	A mixed reality fashion show including computer animated skulls, tigers and lightning has taken place.
httpswwwbbccouknewsukenglandlondon47765470	bbc	technology	Esports: The Fifa gamers signed by Premier League teams	Professional video gamers are being signed by 20 teams in the Premier League for their esports teams.
httpswwwbbccouknewstechnology47555567	bbc	technology	AI judge to settle small claims disputes and other news	BBC Click's Dan Simmons looks at some the week's best technology stories.
httpswwwbbccouknewsbusiness47774584	bbc	technology	Competing for drone deliveries	The BBC reports on Tanzania's competition to encourage drone delivery flights.
httpswwwbbccouknewstechnology47731651	bbc	technology	Lyft arrives at the US stock exchange	Lyft is the first ride-sharing company to go public but Uber is expected to follow soon.
httpswwwbbccouknewsworlduscanada47729331	bbc	technology	California tests earthquake alerts	People in Downtown Oakland, California received the first public earthquake alert in the US.
httpswwwbbccouknewsworlduscanada47739703	bbc	usAndCanada	What happened to Olivia Lone Bear?	In 2017, this 32-year-old went missing - it took a volunteer to finally bring her body home, nine months later.
httpswwwbbccouknewsnewsbeat47797428	bbc	usAndCanada	Nipsey Hussle death: Girlfriend Lauren London 'completely lost'	Actress Lauren London says she's lost her "protector" and "best friend" after the rapper's murder.
httpswwwbbccouknewsentertainmentarts47798969	bbc	usAndCanada	Disney accused of valuing 'male workers more'	US entertainment company is being sued over an alleged gender pay gap.
httpswwwbbccouknewsworlduscanada47754193	bbc	usAndCanada	SNC-Lavalin affair: Trudeau expels 'whistleblower' MPs	The two Liberal women had cried foul over the PM's alleged role in the SNC-Lavalin affair.
httpswwwbbccouknewsworlduscanada47795513	bbc	usAndCanada	'Asian female' with malware arrested at Trump's Mar-a-Lago	The woman had four mobile phones, two passports, one computer and malware, say investigators.
httpswwwbbccouknewsworlduscanada47795500	bbc	usAndCanada	Animal testing: US closes 'kitten slaughterhouse' after outcry	A government department had been using cats to research parasites that can cause kill humans.
httpswwwbbccouknewsworlduscanada47753007	bbc	usAndCanada	Equal pay day: How do we close the gender pay gap?	On equal pay day in the US, what are some of the ways we can close the gender pay gap?
httpswwwbbccouknewsworlduscanada47780124	bbc	usAndCanada	Nebraska grandmother acts as surrogate for gay son	Cecile Eledge of Nebraska tells the BBC it was "an act of kindness" to carry her gay son's child.
httpswwwbbccouknewsworlduscanada47778522	bbc	usAndCanada	Boy's funny faces make him a China star	How does an eight-year-old from Minneapolis become so famous in China that he gets mobbed on arrival?
httpswwwbbccouknewsworlduscanada47741926	bbc	usAndCanada	What happens if Trump closes the border?	Avocados could run out in weeks, but what else would happen if the US closed itself off from Mexico?
httpswwwbbccouknewsworlduscanada47474996	bbc	usAndCanada	Is our growing obsession with true crime a problem?	Over the last few years crime documentaries are everywhere, but ethical questions remain.
httpswwwbbccouknewsuk47711020	bbc	usAndCanada	Have school shooting drills gone too far?	One school apparently shot teachers "execution style" with pellets as part of a rehearsal for the real thing.
httpswwwbbccouknewsworlduscanada47720417	bbc	usAndCanada	Tornado chasers face storm as lawsuit hits close to home	A lawsuit claims reckless behaviour by storm chasers before a fatal crash. Is there a wider problem?
httpswwwbbccouknewsentertainmentarts47733198	bbc	usAndCanada	How Village People's cop Victor Willis rebooted his group	Victor Willis, the pop group's singer and songwriter, has overcome legal battles and rehab.
httpswwwbbccouknewsworlduscanada47736576	bbc	usAndCanada	Muses no more: Ballet's newest choreographers	After centuries of taking orders now women are the ones calling the shots in ballet.
httpswwwbbccouknewsworlduscanada47725946	bbc	usAndCanada	Seven ways the world is not designed for women	From military equipment to smartphones - here are a few ways the world seems biased towards men.
httpswwwbbccouknewsstories47750935	bbc	usAndCanada	Winter in LA: The joy of rain in a city famed for its sunshine	The BBC's Dan Johnson was expecting a hot, dry, sunny climate when he was posted to California. That's not how things worked out.
httpswwwbbccouknewsworlduscanada47729208	bbc	usAndCanada	Chicago Symphony Orchestra musicians go on strike	The musicians in the Chicago Symphony Orchestra go on strike over pay and pensions.
httpswwwbbccouknewsbusiness47741990	bbc	usAndCanada	Lyft shares close 9% higher in market debut	The ride-hailing company's shares made strong gains in the much-anticipated flotation.
httpswwwbbccouknewsbusiness47745191	bbc	usAndCanada	Boeing Ethiopia crash probe 'finds anti-stall device activated'	A flight-control feature activated before the Ethiopian Airlines plane crashed, a report says.
httpswwwbbccouknewsbusiness47722258	bbc	usAndCanada	Boeing announces fixes for its 737 Max aircraft	The US planemaker is making cockpit alterations in the plane model involved in two fatal crashes.
