ID	Feed	SiteSection	Title	Description
httpswwwreuterscomarticleusnorthkoreanucleartruckersfacegridlockatusmexicofrontierasborderagentsmovedidUSKCN1RE20VfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Truckers face gridlock at U.S.-Mexico frontier as border agents moved	Trucks delivering goods from Mexico to the United States are facing up to eight hours of gridlock, after a transfer of U.S. border agents to immigration duties slowed the flow of commercial traffic at several border crossings
httpswwwreuterscomarticleuspeoplenipseyhusslesuspectinrappernipseyhussleskillingarrestedinlosangelessuburbidUSKCN1RE0FDfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Suspect in rapper Nipsey Hussle's killing arrested in Los Angeles suburb	The man suspected of fatally shooting Grammy-nominated rapper Nipsey Hussle in a personal dispute was arrested in a Los Angeles suburb on Tuesday, a day after authorities named him publicly, police officials said
httpswwwcnncomvideostravel20190402indonesiakomodoislandclosessdorigcnn	CNN	el	This famous island may close to tourists	The island, which is home to the world's largest lizard, will be off limits to tourists for a year in hopes of increasing the Komodo dragon population
httpswwwcnncomvideosbusiness20190402bostondynamicshandlerobotorigcnnbusiness	CNN	ness	See new robot show off unique skill	Boston Dynamics has unveiled its newly-updated "Handle" robot. Watch it lift boxes in a warehouse
httpswwwcnncomvideospolitics20190402elementarystudentssurprisecustodianmhorigcnn	CNN	tics	Students surprise beloved custodian	Nearly 750 students, staff and teachers at a Georgia elementary school honored 80-year-old custodian Haze Mabry with a birthday parade
httpswwwreuterscomarticleuscanadapoliticsexpulsioncanadastrudeauexpelstwoexministersfromrulingpartyinbidtoendscandalidUSKCN1RE2IYfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Canada's Trudeau expels two ex-ministers from ruling party in bid to end scandal	Canadian Prime Minister Justin Trudeau on Tuesday sought to quell a crisis that threatens his chances of re-election, expelling from party ranks two former Cabinet members he said had undermined the ruling Liberals
httpswwwcnncom20190402politicsdonaldtrumpsouthernbordershutdownthreatindexhtml	CNN	politics	The Point: Donald Trump isn't really going to close the border. (Probably.)	On Tuesday afternoon, President Donald Trump began laying the groundwork to back away from his much-publicized threat to close down the US southern border unless Mexico and other central American countries did more to limit the flow of migrants to our country
httpswwwcnncom20190402healthfdafluoridebottledwaterbnindexhtml	CNN	health	FDA proposes new fluoride standard for bottled water, but some say it's still too high 	The US Food and Drug Administration is proposing a lower concentration level standard for fluoride in bottled water, yet some scientists and environmental groups believe that the proposed limit is still too high and poses a danger to human health
httpswwwcnncom20190402opinionsequalpaydayshortchangeswomensheffieldindexhtml	CNN	opinions	Equal Pay Day shortchanges women	On this Equal Pay Day, it's easy for American women to get upset when we read about companies like Vice Media, which is reportedly paying a $2 million settlement to women who allegedly received less money than their equally qualified male colleagues, according to the Hollywood Reporter
https:www.foxnews.compoliticsmorgan-ortagus-to-be-named-state-department-spokeswoman	FOX		Morgan Ortagus to be named State Department spokeswoman	National security analyst Morgan Ortagus, a former diplomat and active U.S. Naval Reserve officer, will become the new State Department spokeswoman, Fox News has learned
httpswwwreuterscomarticlecanadapoliticsupdate1canadastrudeauexpelstwoexministersfromrulingpartyinbidtoendscandalidUSL1N21K1V6feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 1-Canada's Trudeau expels two ex-ministers from ruling party in bid to end scandal	Canadian Prime Minister Justin
Trudeau on Tuesday moved to end the worst crisis of his tenure,
expelling two former cabinet members whom he said had undermined
the ruling Liberal Party
httpswwwreuterscomarticlepgeusprobationupdate4usjudgeorderspgetoholddividendstopayforeffortstoreducewildfirerisksidUSL1N21K1CFfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 4-U.S. judge orders PG&E to hold dividends to pay for efforts to reduce wildfire risks	A U.S. judge said on
Tuesday that PG&E Corp cannot resume dividends and must
use the money to reduce wildfire risk in California, stopping
short of more costly measures he proposed earlier this year
httpswwwcnncom20190402ussouthernpovertylawcenterleadershipchangeindexhtml	CNN	us	Southern Poverty Law Center names new interim president and CEO	The embattled Southern Poverty Law Center has named Karen Baynes-Dunning as interim president and CEO, the civil rights organization announced Tuesday
https:www.usatoday.comstorysportsmlb20190402yankees-3b-andujar-optimistic-he-can-return-without-surgery39291207	USAToday	newstopstories	Yankees 3B Andujar optimistic he can return without surgery	Third baseman Miguel Andujar optimistic he can avoid surgery and return to the New York Yankees&apos; lineup this yea
https:www.usatoday.comstorysportssoccer20190402naeher-sets-sights-on-world-cup-with-her-usual-calm39291205	USAToday	newstopstories	Naeher sets sights on World Cup with her usual calm	Goalkeeper Alyssa Naeher stays calm both on the field and off it as she prepares for the Women&apos;s World Cup
https:www.foxnews.comusattorneys-dodger-stadium-attack-similar-to-2011-assault	FOX		Attorneys: Dodger Stadium attack similar to 2011 assault	Lawyers for a baseball fan on life support following a weekend assault outside Dodger Stadium say the team hasn't done enough to improve security since a similar attack eight years ago
https:www.usatoday.compicture-gallerynewsnation20190402chicago-voters-elect-first-black-female-mayor3347554002	USAToday	topstories	Chicago voters will elect first black female mayor	The city of Chicago will make history Tuesday when it becomes the nation&rsquo;s largest U.S. city to elect a black woman as mayor
https:www.usatoday.comstorysportssoccer20190402concacaf-gold-cup-matches-to-be-played-in-kingston-jamaica39291241	USAToday	newstopstories	CONCACAF Gold Cup matches to be played in Kingston, Jamaica	The CONCACAF Gold Cup will be played in the Caribbean for the first time when a group-stage doubleheader takes place on June 17 in Kingston, Jamaic
httpswwwreuterscomarticlejapanstocksactivistsmrswatanabejoinsactivistinvestorstoshakeupjapanincidUSL3N21K0KTfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Mrs Watanabe joins activist investors to shake up Japan Inc	* International activists to meet Japanese individual
investor
https:www.foxnews.comworldex-canada-ag-among-2-kicked-out-of-trudeaus-liberal-caucus	FOX		Ex-Canada AG among 2 kicked out of Trudeau's Liberal caucus	Prime Minister Justin Trudeau ousted Canada's former attorney general and another ex-minister from the Liberal party caucus Tuesday amid a scandal that has rocked his government in an election year
https:www.foxnews.comworldecuador-president-blames-wikileaks-for-leak-of-private-data	FOX		Ecuador president blames WikiLeaks for leak of private data	Ecuadorian President Lenín Moreno is blaming WikiLeaks for recent allegations of corruption in local outlets and the publication of family photos to social media
https:www.foxnews.compoliticssanders-team-denies-pushing-biden-accuser-story-as-biden-backer-says-former-vp-is-ready-to-kill-bernie	FOX		Sanders team denies pushing Biden accuser story, as Biden backer says former VP is 'ready to kill Bernie'	Members of Joe Biden's inner circle are becoming increasingly convinced the Bernie Sanders campaign is behind at least one of the explosive accusations of physical misconduct recently leveled against the former vice president -- and, in the words of one prominent backer, Biden is now "ready to kill Bernie.
https:www.usatoday.comvideosnewsnation20190402top-stories-april-2-trump-drops-hints-health-care3347453002	USAToday	topstories	Top Stories April 2: Trump drops hints on health care	Top stories for April 2nd: Trump hints at time table on health care; Police name suspect in Nipsey Hussle death; Pittsburgh passes tough gun rule
https:www.usatoday.comstorysportsmlb20190402bryce-harper-philadelphia-phillies-washington-nationals3347304002	USAToday	newstopstories	Bryce Harper gets booed mercilessly by Nationals fans	Harper made his highly-anticipated return to Washington on Tuesday, the first meeting of the season between the Phillies and Nationals
https:www.usatoday.comstorysportsmlb20190402blue-jays-trade-pillar-to-giants-give-grichuk-52m-deal39291259	USAToday	newstopstories	Blue Jays trade Pillar to Giants, give Grichuk $52M deal	Kevin Pillar was traded by the veteran-shedding Blue Jays to the San Francisco Giants, and Toronto announced a $52 million, five-year contract with Randal Grichu
httpswwwcnncom20190402opinionstrumpbordercrisisofhisownmakingghitisindexhtml	CNN	opinions	Trump really does have a border crisis now	President Donald Trump rose to power propelled in part by his rhetoric about invaders from the south swarming the border, and his claim that Mexico was "sending" rapists and killers, but the facts proved quite the opposite. The government's own figures showed the number of people crossing the border had been declining steadily. And in 2015, when Trump launched his campaign, a Pew Research Center analysis found that among one group of migrants, Mexicans, more people were leaving the United States for Mexico than coming across
https:www.foxnews.comusdramatic-border-video-with-kids-surfaces-amid-crossing-surge	FOX		Dramatic border video with kids surfaces amid crossing surge	As sirens wail in the background, migrant smugglers push adults and children through a hole beneath a border wall despite an officer's demands on the other side that they return to Mexico
httpswwwreuterscomarticleusvenezuelaoilexportsexclusiveexclusivevenezuelaoilexportsstableinmarchdespitesanctionsblackoutsidUSKCN1RE24KfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Exclusive: Venezuela oil exports stable in March despite sanctions, blackouts	Venezuela's state-run energy company, PDVSA, kept oil exports near 1 million barrels per day in March despite U.S. sanctions and power outages that crippled its main export terminal, according to PDVSA documents and Refinitiv Eikon data
https:www.usatoday.comstorynewspolitics20190402nathaniel-rowland-mistaken-for-uber-driver-charged-death-samantha-josephson-usc-student3347726002	USAToday	newstopstories	'Not the Nate everyone knows and loves': Coach talks about suspect in Samantha Josephson death	Nate Rowland was the captain of his high school basketball team and beloved by peers, his former coach said
https:www.foxnews.compoliticsrep-swalwell-show-public-the-full-mueller-report-they-paid-for-it	FOX		Rep. Swalwell: Show public the full Mueller report -- they paid for it	Rep. Eric Swalwell, D-Calif., appearing on “The Story with Martha MacCallum” on Tuesday, continued to demand that the Mueller report be released in full, arguing that Congress voted in a bipartisan fashion for a full release of the report and that the American people, having paid for the Russia meddling probe, now have a right to see it
https:www.usatoday.comstorymoney20190402charmin-forever-roll-toilet-paper-month3347266002	USAToday	topstories	Charmin's 'Forever' toilet paper rolls are gigantic and last a month	Available in Charmin's ultra soft 2-ply sheets, the jumbo-sized rolls hold 850 sheets for a single-user roll and 1,700 sheets for a multi-user roll
https:www.usatoday.comstorysportstennis20190402top-seeded-american-stephens-moves-on-in-volvo-car-open39291277	USAToday	newstopstories	Top-seeded American Stephens moves on in Volvo Car Open	Top-seeded American Sloane Stephens needed more than two hours to defeat Spain&apos;s Sara Sorribes Tormo in her opening match Tuesday at the WTA&apos;s Volvo Car Ope
httpswwwreuterscomarticleuschinasilkroadusaussayswillnotsendseniorofficialstochinassilkroadsummitidUSKCN1RF008feedTypeRSS&feedNameworldNews	Reuters	worldNews	U.S. says will not send senior officials to China's Silk road summit	The United States will not send high-level officials to attend China's second Belt and Road summit in Beijing this month, a spokesperson for the U.S. State Department said on Tuesday, citing concerns about financing practices for the project
